#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2016-06-24-11-37-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1445422259.041275	C9pGgb3NfHWNteot21	192.168.2.64	52114	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422259.273774	CSI73j2kNp6fULFbJl	192.168.2.64	52107	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422261.108832	CHDyIN2ZQAmNFaYNs8	192.168.2.64	52109	192.168.88.95	23	window_recision	-	F	bro
1445422261.212305	Cuiy3v2DQhUqyCY8J	192.168.2.64	52110	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422264.048209	CFCCIS29oiJoF1Nhx2	192.168.2.64	52123	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422264.280247	CGup3A2iUgJHsE6gab	192.168.2.64	52116	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422266.226990	CGMNDz3SxW5zE4utR4	192.168.2.64	52119	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422269.055929	C0IIgyAs9JfVCr8Dd	192.168.2.64	52132	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422269.285903	CFWjfn2K6pLlNQ5Yic	192.168.2.64	52125	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422271.121344	CMNtkMvEnNW0c7tDe	192.168.2.64	52127	192.168.88.95	23	window_recision	-	F	bro
1445422271.236257	C93wdb12RWewjkIYJ6	192.168.2.64	52128	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422274.062980	Cm4PBf3PcEbGQgaySa	192.168.2.64	52141	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422274.290924	CiGiMD2vlOCChnzAr1	192.168.2.64	52134	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422276.126605	CGbvdr2SvAYB84f3m6	192.168.2.64	52136	192.168.88.95	23	window_recision	-	F	bro
1445422276.251568	C3JnFV26cyryiHOeP2	192.168.2.64	52137	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422279.070440	C0hs9C1rCehUJcMoCi	192.168.2.64	52149	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422279.295324	CcldLE4EPFeAsxk1Fk	192.168.2.64	52143	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422281.265748	CWEUh94R6o5VLdd0s8	192.168.2.64	52146	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422284.301191	C8IG8V3gVjcwfga5s7	192.168.2.64	52151	192.168.88.100	80	bad_HTTP_request	-	F	bro
1445422286.281807	CzoF901vbLospgKyEf	192.168.2.64	52154	192.168.88.25	81	bad_HTTP_request	-	F	bro
1445422290.008406	-	-	-	-	-	unknown_packet_type	-	F	bro
1445422291.509258	Co7G0pC5JwSKbkyok	192.168.2.64	52201	192.168.88.20	80	bad_HTTP_request	-	F	bro
1445422292.799306	Ckmes831b36fCdy9ee	192.168.2.64	52291	192.168.88.115	80	bad_HTTP_request	-	F	bro
1445422292.806889	CkJjnGMWAuPE4q98k	192.168.2.64	52293	192.168.88.115	80	bad_HTTP_request	-	F	bro
1445422297.454646	CI9Ewx2oobWei0j2T	192.168.2.64	52370	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422297.457407	Cxr4H64RdfyHVL9ruk	192.168.2.64	52371	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422297.490696	CQaP061hSl7jOJLF3g	192.168.2.64	52162	192.168.88.95	80	window_recision	-	F	bro
1445422298.422400	C6A8ASyk6bNFpm1cf	192.168.2.64	52380	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422298.572694	Cmrvuq4eXjO9kAUnI9	192.168.2.64	52383	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422298.662857	Cu46dBMWkRYezA6Bk	192.168.2.64	52312	192.168.88.95	443	window_recision	-	F	bro
1445422298.701166	CjgCIh18hA3Qda1z4h	192.168.2.64	52389	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422299.890261	CUjPyXbx1u9KrYZzl	192.168.2.64	52421	192.168.88.95	20000	dnp3_header_lacks_magic	-	F	bro
1445422299.929821	Cjp1oY3au1Bq9wcDI7	192.168.2.64	52263	192.168.88.95	443	window_recision	-	F	bro
1445422300.934533	CA7SaB35tZsogtfuj4	192.168.2.64	52447	192.168.88.115	80	bad_HTTP_request	-	F	bro
1445422300.943879	CDUDRg36s7Myl60qag	192.168.2.64	52449	192.168.88.115	80	bad_HTTP_request	-	F	bro
1445422301.459854	CkNJiO1RlTeCgby3pj	192.168.2.64	52458	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422303.456842	CYhtUH2yyRrJ3mJzG8	192.168.2.64	52480	192.168.88.95	80	bad_HTTP_request	-	F	bro
1445422303.493006	CldwHv1TAGu5kz664i	192.168.2.64	52343	192.168.88.95	80	window_recision	-	F	bro
1445422304.087898	CHmq273rB2lkG8we07	192.168.2.64	52487	192.168.88.100	80	unknown_HTTP_method	t3	F	bro
1445422305.501110	CkNJiO1RlTeCgby3pj	192.168.2.64	52458	192.168.88.95	80	window_recision	-	F	bro
1445422306.725173	CXxVbQ2uu75shSTUq9	192.168.2.64	52384	192.168.88.95	443	window_recision	-	F	bro
1445422306.943185	CXfAA71eIIHJ99fphg	192.168.2.64	52395	192.168.88.95	443	window_recision	-	F	bro
